date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:42	263296/263296	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240480-5e8f5b90-5ff9f3652c441172;;;%22	https://kriyansha.com/assets/vendor/boxicons/fonts/boxicons.eot	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/boxicons/fonts/boxicons.eot	(from https://kriyansha.com/assets/vendor/boxicons/css/boxicons.min.css)
23:00:42	89924/89924	---M--	200	added ('OK')	font/woff2	etag:%2215f44-5e8f5b90-d4862d453a9b9000;;;%22	https://kriyansha.com/assets/vendor/boxicons/fonts/boxicons.woff2	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/boxicons/fonts/boxicons.woff2	(from https://kriyansha.com/assets/vendor/boxicons/css/boxicons.min.css)
23:00:43	263128/263128	---M--	200	added ('OK')	application/x-font-ttf	etag:%22403d8-5e8f5b90-121b8dd96acd3fa6;;;%22	https://kriyansha.com/assets/vendor/boxicons/fonts/boxicons.ttf	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/boxicons/fonts/boxicons.ttf	(from https://kriyansha.com/assets/vendor/boxicons/css/boxicons.min.css)
23:00:43	263204/263204	---M--	200	added ('OK')	application/font-woff	etag:%2240424-5e8f5b90-f12f2f8286e5d70f;;;%22	https://kriyansha.com/assets/vendor/boxicons/fonts/boxicons.woff	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/boxicons/fonts/boxicons.woff	(from https://kriyansha.com/assets/vendor/boxicons/css/boxicons.min.css)
23:00:43	933813/933813	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e3fb5-5e8f5b90-3b094321fff62616;gz%22	https://kriyansha.com/assets/vendor/boxicons/fonts/boxicons.svg?	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/boxicons/fonts/boxiconsd41d.svg	(from https://kriyansha.com/assets/vendor/boxicons/css/boxicons.min.css)
23:00:43	61224/61224	---M--	200	added ('OK')	image/png	etag:%22ef28-5eb5c0c8-634b35c4951d6852;;;%22	https://kriyansha.com/assets/img/mobile_nav_bg.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/mobile_nav_bg.png	(from https://kriyansha.com/assets/css/style.css)
23:00:44	244172/244172	---M--	200	added ('OK')	image/png	etag:%223b9cc-5eb5c196-2cdda6f637d8ba7d;;;%22	https://kriyansha.com/assets/img/about_bg.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/about_bg.png	(from https://kriyansha.com/assets/css/style.css)
23:00:44	76922/76922	---M--	200	added ('OK')	image/png	etag:%2212c7a-5eb5c172-e4aea8b894681888;;;%22	https://kriyansha.com/assets/img/about_bg1.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/about_bg1.png	(from https://kriyansha.com/assets/css/style.css)
23:00:44	10482/10482	---M--	200	added ('OK')	image/jpeg	etag:%2228f2-5ead7b8c-232d74fcf25b9a40;;;%22	https://kriyansha.com/assets/img/cta_bg.jpg	D:/Websites/Kriyansha/kriyansha.com/assets/img/cta_bg.jpg	(from https://kriyansha.com/assets/css/style.css)
23:00:44	71386/71386	---M--	200	added ('OK')	image/png	etag:%22116da-5eb5c158-b64ddc1a14f44655;;;%22	https://kriyansha.com/assets/img/contact-bg.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/contact-bg.png	(from https://kriyansha.com/assets/css/style.css)
23:00:45	49719/49719	---M--	200	added ('OK')	image/png	etag:%22c237-5eb5c136-ef488b8485ef9407;;;%22	https://kriyansha.com/assets/img/faq-bg.png	D:/Websites/Kriyansha/kriyansha.com/assets/img/faq-bg.png	(from https://kriyansha.com/assets/css/style.css)
23:00:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c81a-458f4119667137c;gz%22	https://kriyansha.com/dist/	D:/Websites/Kriyansha/kriyansha.com/dist/index.html	(from https://kriyansha.com/assets/vendor/aos/aos.js)
23:00:46	68/68	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20May%202020%2017:30:48%20GMT	https://kriyansha.com/contact.php	D:/Websites/Kriyansha/kriyansha.com/contact.html	(from https://kriyansha.com/contact.js)
23:00:47	4976/4976	---M--	200	added ('OK')	image/png	etag:%221370-5e8f5b90-3d96c2faef849755;;;%22	https://kriyansha.com/assets/vendor/owl.carousel/assets/owl.video.play.png	D:/Websites/Kriyansha/kriyansha.com/assets/vendor/owl.carousel/assets/owl.video.play.png	(from https://kriyansha.com/assets/vendor/owl.carousel/assets/owl.carousel.min.css)
